pokedex_number,pokemon_name,type_1,type_2,ability_1,ability_2,ability_3,number_pokemon_with_typing,primary_color,shape,height,weight,bmi,hit_points,attack,defense,special_attack,special_defense,speed,total_stats,mean,standard_deviation,capture_rate,generation,base_happiness,base_experience,exp_type,exp_to_level_100,can_evolve,evolves_from,final_evolution,mega_evolution,is_default,baby_pokemon,alolan_form,galarian_form,forms_switchable,legendary,mythical,genderless,female_rate,genus,egg_group_1,egg_group_2,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
832,Dubwool,Normal,,Fluffy,Run Away,Bulletproof,71,White,Quadruped,1.30,43.00,25.40,72,80,100,60,90,88,490,81.67,12.98,127,8,50,172,Medium Fast,1000000,FALSE,Wooloo,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Sheep ,Field,,15,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00
833,Chewtle,Water,,Strong Jaw,Shell Armor,Swift Swim,72,Green,Quadruped,0.30,8.50,94.40,50,64,50,38,38,44,284,47.33,8.92,255,8,50,57,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Snapping ,Monster,Water 1,20,1.00,0.50,0.50,2.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
834,Drednaw,Water,Rock,Strong Jaw,Shell Armor,Swift Swim,11,Green,Quadruped,1.00,115.50,115.50,90,115,90,48,68,74,485,80.83,20.92,75,8,50,170,Medium Fast,1000000,FALSE,Chewtle,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Bite ,Monster,Water 1,20,0.50,0.25,1.00,2.00,4.00,0.50,2.00,0.50,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
834,Drednaw Gmax,Water,Rock,Strong Jaw,Shell Armor,Swift Swim,11,Green,Quadruped,24.00,10000.00,17.40,90,115,90,48,68,74,485,80.83,20.92,75,8,50,170,Medium Fast,1000000,FALSE,Chewtle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Bite ,Monster,Water 1,20,0.50,0.25,1.00,2.00,4.00,0.50,2.00,0.50,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
835,Yamper,Electric,,Ball Fetch,Rattled,,34,Yellow,Quadruped,0.30,13.50,150.00,59,45,50,40,50,26,270,45.00,10.26,255,8,50,54,Fast,800000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Puppy ,Field,,20,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
836,Boltund,Electric,,Strong Jaw,Competitive,,34,Yellow,Quadruped,1.00,34.00,34.00,69,90,60,90,60,121,490,81.67,21.55,45,8,50,172,Fast,800000,FALSE,Yamper,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Dog ,Field,,20,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
837,Rolycoly,Rock,,Steam Engine,Heatproof,Flash Fire,16,Black,Ball,0.30,12.00,133.30,30,40,50,40,50,30,240,40.00,8.16,255,8,50,48,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Coal ,Mineral,,15,0.50,0.50,2.00,1.00,2.00,1.00,2.00,0.50,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00
838,Carkol,Rock,Fire,Steam Engine,Flame Body,Flash Fire,3,Black,Legs,1.10,78.00,64.50,80,60,90,60,70,50,410,68.33,13.44,120,8,50,144,Medium Slow,1059860,TRUE,Rolycoly,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Coal ,Mineral,,15,0.50,0.25,4.00,1.00,1.00,0.50,2.00,0.50,4.00,0.50,1.00,0.50,2.00,1.00,1.00,1.00,1.00,0.50
839,Coalossal,Rock,Fire,Steam Engine,Flame Body,Flash Fire,3,Black,Humanoid,2.80,310.50,39.60,110,80,120,80,90,30,510,85.00,28.72,45,8,50,255,Medium Slow,1059860,FALSE,Carkol,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Coal ,Mineral,,15,0.50,0.25,4.00,1.00,1.00,0.50,2.00,0.50,4.00,0.50,1.00,0.50,2.00,1.00,1.00,1.00,1.00,0.50
839,Coalossal Gmax,Rock,Fire,Steam Engine,Flame Body,Flash Fire,3,Black,Humanoid,42.00,10000.00,5.70,110,80,120,80,90,30,510,85.00,28.72,45,8,50,255,Medium Slow,1059860,FALSE,Carkol,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Coal ,Mineral,,15,0.50,0.25,4.00,1.00,1.00,0.50,2.00,0.50,4.00,0.50,1.00,0.50,2.00,1.00,1.00,1.00,1.00,0.50
840,Applin,Grass,Dragon,Ripen,Gluttony,Bulletproof,5,Green,Squiggle,0.20,0.50,12.50,40,40,80,40,40,20,260,43.33,17.95,255,8,50,52,Erratic,600000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Apple Core ,Grass,Dragon,20,1.00,1.00,0.25,0.25,0.25,4.00,1.00,2.00,0.50,2.00,1.00,2.00,1.00,1.00,2.00,1.00,1.00,2.00
841,Flapple,Grass,Dragon,Ripen,Gluttony,Hustle,5,Green,Wings,0.30,1.00,11.10,70,110,80,95,60,70,485,80.83,16.94,45,8,50,170,Erratic,600000,FALSE,Applin,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Apple Wing ,Grass,Dragon,20,1.00,1.00,0.25,0.25,0.25,4.00,1.00,2.00,0.50,2.00,1.00,2.00,1.00,1.00,2.00,1.00,1.00,2.00
841,Flapple Gmax,Grass,Dragon,Ripen,Gluttony,Hustle,5,Green,Wings,24.00,10000.00,17.40,70,110,80,95,60,70,485,80.83,16.94,45,8,50,170,Erratic,600000,FALSE,Applin,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Apple Wing ,Grass,Dragon,20,1.00,1.00,0.25,0.25,0.25,4.00,1.00,2.00,0.50,2.00,1.00,2.00,1.00,1.00,2.00,1.00,1.00,2.00
842,Appletun,Grass,Dragon,Ripen,Gluttony,Thick Fat,5,Green,Quadruped,0.40,13.00,81.30,110,85,80,100,80,30,485,80.83,25.24,45,8,50,170,Erratic,600000,FALSE,Applin,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Apple Nectar ,Grass,Dragon,20,1.00,1.00,0.25,0.25,0.25,4.00,1.00,2.00,0.50,2.00,1.00,2.00,1.00,1.00,2.00,1.00,1.00,2.00
842,Appletun Gmax,Grass,Dragon,Ripen,Gluttony,Thick Fat,5,Green,Quadruped,24.00,10000.00,17.40,110,85,80,100,80,30,485,80.83,25.24,45,8,50,170,Erratic,600000,FALSE,Applin,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Apple Nectar ,Grass,Dragon,20,1.00,1.00,0.25,0.25,0.25,4.00,1.00,2.00,0.50,2.00,1.00,2.00,1.00,1.00,2.00,1.00,1.00,2.00
843,Silicobra,Ground,,Sand Spit,Shed Skin,Sand Veil,17,Green,Squiggle,2.20,7.60,1.60,52,57,75,35,50,46,315,52.50,12.12,255,8,50,63,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Sand Snake ,Field,Dragon,20,1.00,1.00,2.00,0.00,2.00,2.00,1.00,0.50,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,1.00
844,Sandaconda,Ground,,Sand Spit,Shed Skin,Sand Veil,17,Green,Squiggle,3.80,65.50,4.50,72,107,125,65,70,71,510,85.00,22.63,120,8,50,179,Medium Fast,1000000,FALSE,Silicobra,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Sand Snake ,Field,Dragon,20,1.00,1.00,2.00,0.00,2.00,2.00,1.00,0.50,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,1.00
844,Sandaconda Gmax,Ground,,Sand Spit,Shed Skin,Sand Veil,17,Green,Squiggle,22.00,10000.00,20.70,72,107,125,65,70,71,510,85.00,22.63,120,8,50,179,Medium Fast,1000000,FALSE,Silicobra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Sand Snake ,Field,Dragon,20,1.00,1.00,2.00,0.00,2.00,2.00,1.00,0.50,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,1.00
845,Cramorant,Flying,Water,Gulp Missile,,,8,Blue,Wings,0.80,18.00,28.10,70,85,55,85,95,85,475,79.17,13.04,45,8,50,166,Medium Fast,1000000,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Gulp ,Water 1,Flying,20,1.00,0.50,0.50,4.00,1.00,1.00,0.50,1.00,0.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,1.00
846,Arrokuda,Water,,Swift Swim,Propeller Tail,,72,Brown,Fish,0.50,1.00,4.00,41,63,40,40,30,66,280,46.67,13.16,255,8,50,56,Slow,1250000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Rush ,Water 2,,20,1.00,0.50,0.50,2.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
847,Barraskewda,Water,,Swift Swim,Propeller Tail,,72,Brown,Fish,1.30,30.00,17.80,61,123,60,60,50,136,490,81.67,34.23,60,8,50,172,Slow,1250000,FALSE,Arrokuda,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Skewer ,Water 2,,20,1.00,0.50,0.50,2.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
848,Toxel,Electric,Poison,Rattled,Static,Klutz,3,Purple,Upright,0.40,11.00,68.80,40,38,35,54,35,40,242,40.33,6.45,75,8,50,48,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Baby ,Undiscovered,,25,1.00,1.00,1.00,0.50,0.50,1.00,0.50,0.50,4.00,0.50,2.00,0.50,1.00,1.00,1.00,1.00,0.50,0.50
849,Toxtricity Amped,Electric,Poison,Punk Rock,Plus,Technician,3,Purple,Upright,1.60,40.00,15.60,75,98,70,114,70,75,502,83.67,16.58,45,8,50,176,Medium Slow,1059860,FALSE,Toxel,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Punk ,Human-Like,,25,1.00,1.00,1.00,0.50,0.50,1.00,0.50,0.50,4.00,0.50,2.00,0.50,1.00,1.00,1.00,1.00,0.50,0.50
849,Toxtricity Amped Gmax,Electric,Poison,Punk Rock,Plus,Technician,3,Purple,Upright,24.00,10000.00,17.40,75,98,70,114,70,75,502,83.67,16.58,45,8,50,176,Medium Slow,1059860,FALSE,Toxel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Punk ,Human-Like,,25,1.00,1.00,1.00,0.50,0.50,1.00,0.50,0.50,4.00,0.50,2.00,0.50,1.00,1.00,1.00,1.00,0.50,0.50
849,Toxtricity Low Key,Electric,Poison,Punk Rock,Minus,Technician,3,Purple,Upright,1.60,40.00,15.60,75,98,70,114,70,75,502,83.67,16.58,45,8,50,176,Medium Slow,1059860,FALSE,Toxel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Punk ,Human-Like,,25,1.00,1.00,1.00,0.50,0.50,1.00,0.50,0.50,4.00,0.50,2.00,0.50,1.00,1.00,1.00,1.00,0.50,0.50
849,Toxtricity Low Key Gmax,Electric,Poison,Punk Rock,Minus,Technician,3,Purple,Upright,24.00,10000.00,17.40,75,98,70,114,70,75,502,83.67,16.58,45,8,50,176,Medium Slow,1059860,FALSE,Toxel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Punk ,Human-Like,,25,1.00,1.00,1.00,0.50,0.50,1.00,0.50,0.50,4.00,0.50,2.00,0.50,1.00,1.00,1.00,1.00,0.50,0.50
850,Sizzlipede,Fire,Bug,Flash Fire,White Smoke,Flame Body,4,Red,Tentacles,0.70,1.00,2.00,50,65,45,50,50,45,305,50.83,6.72,190,8,50,61,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Radiator ,Bug,,20,1.00,1.00,2.00,1.00,0.25,0.50,0.50,1.00,1.00,2.00,1.00,0.50,4.00,1.00,1.00,1.00,0.50,0.50
851,Centiskorch,Fire,Bug,Flash Fire,White Smoke,Flame Body,4,Red,Tentacles,3.00,120.00,13.30,100,115,65,90,90,65,525,87.50,17.97,75,8,50,184,Medium Fast,1000000,FALSE,Sizzlipede,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Radiator ,Bug,,20,1.00,1.00,2.00,1.00,0.25,0.50,0.50,1.00,1.00,2.00,1.00,0.50,4.00,1.00,1.00,1.00,0.50,0.50
851,Centiskorch Gmax,Fire,Bug,Flash Fire,White Smoke,Flame Body,4,Red,Tentacles,75.00,10000.00,1.80,100,115,65,90,90,65,525,87.50,17.97,75,8,50,184,Medium Fast,1000000,FALSE,Sizzlipede,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Radiator ,Bug,,20,1.00,1.00,2.00,1.00,0.25,0.50,0.50,1.00,1.00,2.00,1.00,0.50,4.00,1.00,1.00,1.00,0.50,0.50
852,Clobbopus,Fighting,,Limber,Technician,,29,Brown,Tentacles,0.60,4.00,11.10,50,68,60,50,50,32,310,51.67,11.04,180,8,50,62,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Tantrum ,Water 1,Human-Like,25,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,0.50,0.50,1.00,1.00,0.50,1.00,2.00
853,Grapploct,Fighting,,Limber,Technician,,29,Blue,Tentacles,1.60,39.00,15.20,80,118,90,70,80,42,480,80.00,22.69,45,8,50,168,Medium Slow,1059860,FALSE,Clobbopus,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Jujitsu ,Water 1,Human-Like,25,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,0.50,0.50,1.00,1.00,0.50,1.00,2.00
854,Sinistea,Ghost,,Weak Armor,Cursed Body,,15,Purple,Ball,0.10,0.20,20.00,40,45,45,74,54,50,308,51.33,11.04,120,8,50,62,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.000,Black Tea ,Mineral,Amorphous,20,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.50,1.00,1.00,1.00,0.50,1.00,2.00,1.00,2.00,1.00,1.00
855,Polteageist,Ghost,,Weak Armor,Cursed Body,,15,Purple,Ball,0.20,0.40,10.00,60,65,65,134,114,70,508,84.67,28.55,60,8,50,178,Medium Fast,1000000,FALSE,Sinistea,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.000,Black Tea ,Mineral,Amorphous,20,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.50,1.00,1.00,1.00,0.50,1.00,2.00,1.00,2.00,1.00,1.00
856,Hatenna,Psychic,,Healer,Anticipation,Magic Bounce,45,Pink,Legs,0.40,3.40,21.30,42,30,45,56,53,39,265,44.17,8.67,235,8,50,53,Slow,1250000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.000,Calm ,Fairy,,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,2.00,1.00,2.00,1.00,2.00,1.00,1.00
857,Hattrem,Psychic,,Healer,Anticipation,Magic Bounce,45,Pink,Humanoid,0.60,4.80,13.30,57,40,65,86,73,49,370,61.67,15.18,120,8,50,130,Slow,1250000,TRUE,Hatenna,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.000,Serene ,Fairy,,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,2.00,1.00,2.00,1.00,2.00,1.00,1.00
858,Hatterene,Psychic,Fairy,Healer,Anticipation,Magic Bounce,9,Pink,Blob,2.10,5.00,1.10,57,90,95,136,103,29,510,85.00,34.08,45,8,50,255,Slow,1250000,FALSE,Hattrem,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.000,Silent ,Fairy,,20,1.00,1.00,1.00,1.00,1.00,1.00,0.25,2.00,1.00,1.00,0.50,1.00,1.00,2.00,0.00,1.00,2.00,1.00
858,Hatterene Gmax,Psychic,Fairy,Healer,Anticipation,Magic Bounce,9,Pink,Blob,26.00,10000.00,14.80,57,90,95,136,103,29,510,85.00,34.08,45,8,50,255,Slow,1250000,FALSE,Hattrem,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.000,Silent ,Fairy,,20,1.00,1.00,1.00,1.00,1.00,1.00,0.25,2.00,1.00,1.00,0.50,1.00,1.00,2.00,0.00,1.00,2.00,1.00
859,Impidimp,Dark,Fairy,Prankster,Frisk,Pickpocket,3,Pink,Humanoid,0.40,5.50,34.40,45,45,30,55,40,50,265,44.17,7.86,255,8,50,53,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.000,Wily ,Fairy,Human-Like,20,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,0.00,1.00,1.00,0.50,0.00,0.25,2.00,2.00
860,Morgrem,Dark,Fairy,Prankster,Frisk,Pickpocket,3,Pink,Humanoid,0.80,12.50,19.50,65,60,45,75,55,70,370,61.67,9.86,120,8,50,130,Medium Fast,1000000,TRUE,Impidimp,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.000,Devious ,Fairy,Human-Like,20,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,0.00,1.00,1.00,0.50,0.00,0.25,2.00,2.00
861,Grimmsnarl,Dark,Fairy,Prankster,Frisk,Pickpocket,3,Purple,Humanoid,1.50,61.00,27.10,95,120,65,95,75,60,510,85.00,20.62,45,8,50,255,Medium Fast,1000000,FALSE,Morgrem,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.000,Bulk Up ,Fairy,Human-Like,20,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,0.00,1.00,1.00,0.50,0.00,0.25,2.00,2.00
861,Grimmsnarl Gmax,Dark,Fairy,Prankster,Frisk,Pickpocket,3,Purple,Humanoid,32.00,10000.00,9.80,95,120,65,95,75,60,510,85.00,20.62,45,8,50,255,Medium Fast,1000000,FALSE,Morgrem,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.000,Bulk Up ,Fairy,Human-Like,20,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,0.00,1.00,1.00,0.50,0.00,0.25,2.00,2.00
862,Obstagoon,Dark,Normal,Reckless,Guts,Defiant,5,Gray,Upright,1.60,46.00,18.00,93,90,101,60,81,95,520,86.67,13.35,45,8,50,260,Medium Fast,1000000,FALSE,Linoone,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Blocking ,Field,,15,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,1.00,0.00,2.00,1.00,0.00,1.00,0.50,1.00,2.00
863,Perrserker,Steel,,Battle Armor,Tough Claws,Steely Spirit,11,Brown,Upright,0.80,28.00,43.80,70,110,100,50,60,50,440,73.33,23.57,90,8,50,154,Medium Fast,1000000,FALSE,Meowth,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Viking ,Field,,20,0.50,2.00,1.00,1.00,0.50,0.50,2.00,0.00,2.00,0.50,0.50,0.50,0.50,1.00,0.50,1.00,0.50,0.50
864,Cursola,Ghost,,Weak Armor,Perish Body,,15,White,Arms,1.00,0.40,0.40,60,95,50,145,130,30,510,85.00,42.03,30,8,50,179,Fast,800000,FALSE,Corsola,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.750,Coral ,Water 1,Water 3,20,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.50,1.00,1.00,1.00,0.50,1.00,2.00,1.00,2.00,1.00,1.00
865,Sirfetch'd,Fighting,,Steadfast,Scrappy,,29,White,Wings,0.80,117.00,182.80,62,135,95,68,82,65,507,84.50,25.25,45,8,50,177,Medium Fast,1000000,FALSE,Farfetchd,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Wild Duck ,Flying,Field,20,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,0.50,0.50,1.00,1.00,0.50,1.00,2.00
866,Mr. Rime,Ice,Psychic,Tangled Feet,Screen Cleaner,Ice Body,5,Purple,Humanoid,1.50,58.20,25.90,80,85,75,110,100,70,520,86.67,14.04,45,8,50,182,Medium Fast,1000000,FALSE,Mr Mime,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Comedian ,Human-Like,,25,1.00,2.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,0.50,2.00,2.00,2.00,1.00,2.00,2.00,1.00
867,Runerigus,Ground,Ghost,Wandering Spirit,,,6,Gray,Blob,1.60,66.60,26.00,58,95,145,50,105,30,483,80.50,38.64,90,8,50,169,Medium Fast,1000000,FALSE,Yamask,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Grudge ,Mineral,Amorphous,25,0.00,1.00,2.00,0.00,2.00,2.00,0.00,0.25,1.00,1.00,1.00,0.50,0.50,2.00,1.00,2.00,1.00,1.00
868,Milcery,Fairy,,Sweet Veil,Aroma Veil,,19,White,Ball,0.20,0.30,7.50,45,40,40,50,61,34,270,45.00,8.68,200,8,50,54,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.000,Cream ,Fairy,Amorphous,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,1.00,1.00,0.00,0.50,2.00,1.00
869,Alcremie,Fairy,,Sweet Veil,Aroma Veil,,19,White,Blob,0.30,0.50,5.60,65,60,75,110,121,64,495,82.50,23.98,100,8,50,173,Medium Fast,1000000,FALSE,Milcery,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.000,Cream ,Fairy,Amorphous,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,1.00,1.00,0.00,0.50,2.00,1.00
869,Alcremie Gmax,Fairy,,Sweet Veil,Aroma Veil,,19,White,Blob,30.00,10000.00,11.10,65,60,75,110,121,64,495,82.50,23.98,100,8,50,173,Medium Fast,1000000,FALSE,Milcery,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.000,Cream ,Fairy,Amorphous,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,1.00,1.00,0.00,0.50,2.00,1.00
870,Falinks,Fighting,,Battle Armor,Defiant,,29,Yellow,Heads,3.00,62.00,6.90,65,100,100,70,60,75,470,78.33,15.99,45,8,50,165,Medium Fast,1000000,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.000,Formation ,Fairy,Mineral,25,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,0.50,0.50,1.00,1.00,0.50,1.00,2.00
871,Pincurchin,Electric,,Lightning Rod,Electric Surge,,34,Purple,Tentacles,0.30,1.00,11.10,48,101,95,91,85,15,435,72.50,30.89,75,8,50,152,Medium Fast,1000000,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Sea Urchin ,Water 1,Amorphous,20,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
872,Snom,Ice,Bug,Shield Dust,Ice Scales,,2,White,Squiggle,0.30,3.80,42.20,30,25,35,45,30,20,185,30.83,7.86,190,8,50,37,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Worm ,Bug,,20,1.00,4.00,1.00,1.00,0.50,0.50,1.00,1.00,0.50,2.00,1.00,1.00,4.00,1.00,1.00,1.00,2.00,1.00
873,Frosmoth,Ice,Bug,Shield Dust,Ice Scales,,2,White,Bug-Wings,1.30,42.00,24.90,70,65,60,125,90,65,475,79.17,22.62,75,8,50,168,Medium Fast,1000000,FALSE,Snom,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Frost Moth ,Bug,,20,1.00,4.00,1.00,1.00,0.50,0.50,1.00,1.00,0.50,2.00,1.00,1.00,4.00,1.00,1.00,1.00,2.00,1.00
874,Stonjourner,Rock,,Power Spot,,,16,Gray,Legs,2.50,520.00,83.20,100,125,135,20,20,70,470,78.33,46.07,60,8,50,165,Slow,1250000,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Big Rock ,Mineral,,25,0.50,0.50,2.00,1.00,2.00,1.00,2.00,0.50,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00
